Transaction_ID,Date,Product_Category,Product_Name,City,Region,Customer_Segment,Payment_Method,Sales_Rep,Units_Sold,Unit_Price,Unit_Cost,Revenue,COGS,Marketing_Expense,Shipping_Expense,Operating_Expense,Total_Expense,Net_Profit,Profit_Margin_Pct
TXN-1437,2026-06-11,Office Supplies,Standing Desk Converter,Phoenix,West,SMB,Direct Invoice,Fiona Gallagher,4,261.75,140.45,1047.0,561.8,131.64,24.06,179.08,896.58,150.42,14.37
TXN-1438,2026-02-07,Hardware,NAS Storage Enclosure,Chicago,Midwest,Enterprise,Wire Transfer,Bob Jones,25,794.63,502.55,19865.75,12563.75,2348.34,355.65,2108.72,17376.46,2489.29,12.53
TXN-1439,2025-01-26,Services,Cybersecurity Audit,San Francisco,West,SMB,Credit Card,Bob Jones,2,2141.72,801.55,4283.44,1603.1,324.7,26.1,294.97,2248.87,2034.57,47.5
TXN-1440,2025-04-04,Services,Cloud Migration Consulting,Austin,South,SMB,Wire Transfer,Evan Wright,4,3414.32,1251.94,13657.28,5007.76,1827.5,40.09,1060.55,7935.9,5721.38,41.89
TXN-1441,2024-09-02,Services,Cloud Migration Consulting,Seattle,West,Government,Wire Transfer,Fiona Gallagher,26,3569.17,1147.57,92798.42,29836.82,7977.76,304.92,6861.55,44981.05,47817.37,51.53
TXN-1442,2024-02-26,Electronics,Wireless Noise-Canceling Headset,Boston,East,Enterprise,Credit Card,Diana Prince,16,239.59,116.34,3833.44,1861.44,384.85,203.0,262.9,2712.19,1121.25,29.25
TXN-1443,2026-04-22,Software,Enterprise ERP License,Chicago,Midwest,SMB,PayPal,Evan Wright,7,2318.06,496.89,16226.42,3478.23,2069.18,53.37,1312.72,6913.5,9312.92,57.39
TXN-1444,2026-03-13,Office Supplies,Mesh Office Chair,Austin,South,SMB,Wire Transfer,Evan Wright,6,313.18,153.59,1879.08,921.54,227.98,87.98,293.46,1530.96,348.12,18.53
TXN-1445,2025-06-08,Electronics,Ultra-Wide Monitor 34,Seattle,West,SMB,Credit Card,Fiona Gallagher,3,618.95,371.08,1856.85,1113.24,136.63,17.87,174.12,1441.86,414.99,22.35
TXN-1446,2025-06-13,Electronics,Ultra-Wide Monitor 34,Houston,South,Enterprise,Wire Transfer,Evan Wright,23,633.7,393.38,14575.1,9047.74,1526.56,233.39,851.31,11659.0,2916.1,20.01
TXN-1447,2025-10-29,Software,Enterprise ERP License,Houston,South,SMB,Wire Transfer,Evan Wright,7,2673.03,503.78,18711.21,3526.46,1311.45,75.72,1983.7,6897.33,11813.88,63.14
TXN-1448,2025-01-31,Services,Cybersecurity Audit,Seattle,West,SMB,Credit Card,Evan Wright,6,2133.01,776.14,12798.06,4656.84,1698.38,75.62,1283.92,7714.76,5083.3,39.72
TXN-1449,2026-01-21,Hardware,Rack Server Blade X,Austin,South,SMB,PayPal,Diana Prince,2,3427.43,2204.06,6854.86,4408.12,658.22,15.05,626.07,5707.46,1147.4,16.74
TXN-1450,2025-04-05,Office Supplies,High-Speed Paper Shredder,Chicago,Midwest,Consumer,PayPal,Evan Wright,2,166.59,89.51,333.18,179.02,41.76,27.7,70.98,319.46,13.72,4.12
TXN-1451,2026-01-25,Hardware,NAS Storage Enclosure,Houston,South,Government,Wire Transfer,Evan Wright,16,835.08,488.48,13361.28,7815.68,1190.12,230.11,965.73,10201.64,3159.64,23.65
TXN-1452,2025-07-21,Electronics,Ultra-Wide Monitor 34,Houston,South,Government,Wire Transfer,Charlie Davis,34,622.5,372.79,21165.0,12674.86,1945.7,252.37,1437.0,16309.93,4855.07,22.94
TXN-1453,2026-05-12,Software,Security Firewall Pro,Los Angeles,West,Enterprise,PayPal,Diana Prince,6,891.05,218.56,5346.3,1311.36,692.68,40.84,655.1,2699.98,2646.32,49.5
TXN-1454,2024-08-13,Electronics,Smart Display 10,Chicago,Midwest,SMB,PayPal,Evan Wright,2,363.57,194.57,727.14,389.14,47.03,16.0,90.58,542.75,184.39,25.36
TXN-1455,2025-12-30,Electronics,Ultra-Wide Monitor 34,Los Angeles,West,SMB,Wire Transfer,Fiona Gallagher,7,599.73,373.88,4198.11,2617.16,519.11,40.42,347.99,3524.68,673.43,16.04
TXN-1456,2024-08-02,Software,Enterprise ERP License,Los Angeles,West,Enterprise,Wire Transfer,Charlie Davis,15,2500.78,520.5,37511.7,7807.5,4403.16,162.31,4042.34,16415.31,21096.39,56.24
TXN-1457,2025-03-27,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,Consumer,Credit Card,Fiona Gallagher,2,476.13,259.49,952.26,518.98,62.37,20.99,148.09,750.43,201.83,21.19
TXN-1458,2025-02-18,Software,Data Analytics Suite,Austin,South,SMB,PayPal,Diana Prince,5,1476.41,300.08,7382.05,1500.4,938.67,57.54,717.47,3214.08,4167.97,56.46
TXN-1459,2025-02-23,Hardware,NAS Storage Enclosure,Phoenix,West,Enterprise,Credit Card,Diana Prince,6,820.0,456.34,4920.0,2738.04,474.97,49.75,311.09,3573.85,1346.15,27.36
TXN-1460,2025-06-05,Office Supplies,High-Speed Paper Shredder,Miami,East,SMB,Credit Card,Diana Prince,1,173.72,87.16,173.72,87.16,10.97,5.22,46.17,149.52,24.2,13.93
TXN-1461,2025-04-23,Hardware,Rack Server Blade X,Los Angeles,West,SMB,PayPal,Charlie Davis,4,3231.71,2018.51,12926.84,8074.04,1405.93,42.74,1442.2,10964.91,1961.93,15.18
TXN-1462,2025-09-11,Software,Data Analytics Suite,Austin,South,Government,PayPal,Bob Jones,36,1527.62,312.81,54994.32,11261.16,7532.28,363.23,4529.63,23686.3,31308.02,56.93
TXN-1463,2024-06-04,Services,Annual IT Maintenance Plan,Boston,East,Enterprise,Credit Card,Evan Wright,23,1772.63,629.93,40770.49,14488.39,2625.51,248.06,2303.45,19665.41,21105.08,51.77
TXN-1464,2025-09-30,Services,Cloud Migration Consulting,Phoenix,West,Enterprise,Direct Invoice,Evan Wright,6,3389.8,1255.99,20338.8,7535.94,2757.47,50.09,1904.25,12247.75,8091.05,39.78
TXN-1465,2026-04-28,Services,Cloud Migration Consulting,Miami,East,Government,PayPal,Fiona Gallagher,19,3758.02,1204.5,71402.38,22885.5,4365.24,143.95,5880.59,33275.28,38127.1,53.4
TXN-1466,2025-06-12,Services,Cybersecurity Audit,Boston,East,Enterprise,PayPal,Alice Smith,11,2166.79,773.53,23834.69,8508.83,3293.87,148.86,2079.36,14030.92,9803.77,41.13
TXN-1467,2024-07-14,Office Supplies,High-Speed Paper Shredder,Houston,South,SMB,Credit Card,Charlie Davis,4,169.44,93.17,677.76,372.68,84.97,20.55,98.12,576.32,101.44,14.97
TXN-1468,2024-09-21,Hardware,Rack Server Blade X,Miami,East,SMB,PayPal,Evan Wright,4,3305.21,2034.38,13220.84,8137.52,1587.13,29.44,825.01,10579.1,2641.74,19.98
TXN-1469,2024-04-12,Hardware,Gigabit Switch 24-Port,Boston,East,Consumer,Direct Invoice,Charlie Davis,4,476.17,250.63,1904.68,1002.52,201.01,54.72,236.06,1494.31,410.37,21.55
TXN-1470,2026-04-18,Hardware,Gigabit Switch 24-Port,Austin,South,Enterprise,Credit Card,Charlie Davis,13,431.57,272.14,5610.41,3537.82,766.67,97.19,490.94,4892.62,717.79,12.79
TXN-1471,2025-04-12,Electronics,Ultra-Wide Monitor 34,Boston,East,SMB,Wire Transfer,Diana Prince,5,603.37,362.87,3016.85,1814.35,274.24,42.67,266.96,2398.22,618.63,20.51
TXN-1472,2024-05-12,Hardware,Gigabit Switch 24-Port,Seattle,West,Enterprise,Direct Invoice,Bob Jones,6,446.02,261.99,2676.12,1571.94,371.09,44.5,324.39,2311.92,364.2,13.61
TXN-1473,2024-09-08,Office Supplies,Standing Desk Converter,Phoenix,West,SMB,Wire Transfer,Bob Jones,6,301.79,136.9,1810.74,821.4,165.92,71.23,238.86,1297.41,513.33,28.35
TXN-1474,2025-02-19,Office Supplies,Standing Desk Converter,Austin,South,SMB,PayPal,Charlie Davis,5,266.52,137.87,1332.6,689.35,146.08,52.24,115.73,1003.4,329.2,24.7
TXN-1475,2025-06-12,Hardware,Gigabit Switch 24-Port,Miami,East,SMB,Wire Transfer,Alice Smith,3,450.66,250.62,1351.98,751.86,174.81,41.15,153.85,1121.67,230.31,17.04
TXN-1476,2026-05-18,Office Supplies,Standing Desk Converter,Los Angeles,West,SMB,Direct Invoice,Evan Wright,4,291.05,133.18,1164.2,532.72,129.88,27.31,135.29,825.2,339.0,29.12
TXN-1477,2026-02-08,Electronics,Laptop Pro 15,Chicago,Midwest,Enterprise,Direct Invoice,Charlie Davis,26,1162.39,773.37,30222.14,20107.62,2523.95,246.04,3110.73,25988.34,4233.8,14.01
TXN-1478,2025-07-04,Services,Annual IT Maintenance Plan,San Francisco,West,SMB,Direct Invoice,Evan Wright,2,1701.03,615.11,3402.06,1230.22,358.79,15.49,323.11,1927.61,1474.45,43.34
TXN-1479,2025-06-06,Services,Cloud Migration Consulting,Seattle,West,SMB,PayPal,Charlie Davis,5,3495.52,1177.23,17477.6,5886.15,1302.8,50.21,1304.3,8543.46,8934.14,51.12
TXN-1480,2025-01-30,Electronics,Laptop Pro 15,Austin,South,SMB,PayPal,Fiona Gallagher,6,1161.95,779.98,6971.7,4679.88,768.79,56.32,417.47,5922.46,1049.24,15.05
TXN-1481,2024-02-18,Hardware,Rack Server Blade X,Austin,South,Consumer,Credit Card,Bob Jones,6,2987.66,2176.9,17925.96,13061.4,1791.43,47.79,1274.89,16175.51,1750.45,9.76
TXN-1482,2024-10-26,Software,Data Analytics Suite,New York,East,Enterprise,Wire Transfer,Charlie Davis,6,1590.51,300.85,9543.06,1805.1,929.31,36.4,983.15,3753.96,5789.1,60.66
TXN-1483,2024-10-27,Hardware,Rack Server Blade X,Seattle,West,SMB,Wire Transfer,Bob Jones,7,3077.14,2075.86,21539.98,14531.02,2917.35,77.73,2398.59,19924.69,1615.29,7.5
TXN-1484,2024-12-16,Office Supplies,Ergonomic Executive Desk,Austin,South,SMB,PayPal,Diana Prince,6,817.84,440.06,4907.04,2640.36,659.77,31.48,548.18,3879.79,1027.25,20.93
TXN-1485,2024-01-21,Software,Data Analytics Suite,Chicago,Midwest,Consumer,Wire Transfer,Charlie Davis,1,1503.41,301.18,1503.41,301.18,120.89,12.68,209.59,644.34,859.07,57.14
TXN-1486,2025-12-03,Office Supplies,Mesh Office Chair,Boston,East,Enterprise,Credit Card,Bob Jones,9,338.35,159.42,3045.15,1434.78,373.77,130.22,254.79,2193.56,851.59,27.97
TXN-1487,2024-03-25,Electronics,Wireless Noise-Canceling Headset,Austin,South,Government,PayPal,Bob Jones,14,244.21,122.19,3418.94,1710.66,386.27,170.15,274.06,2541.14,877.8,25.67
TXN-1488,2026-02-04,Office Supplies,High-Speed Paper Shredder,New York,East,Enterprise,PayPal,Diana Prince,19,191.26,89.54,3633.94,1701.26,351.56,109.62,421.6,2584.04,1049.9,28.89
TXN-1489,2025-11-28,Office Supplies,Mesh Office Chair,San Francisco,West,Consumer,Direct Invoice,Alice Smith,5,328.79,157.34,1643.95,786.7,132.08,56.55,148.32,1123.65,520.3,31.65
TXN-1490,2024-09-20,Software,Cloud Storage Annual,Boston,East,Enterprise,Direct Invoice,Alice Smith,19,411.76,82.02,7823.44,1558.38,924.7,260.23,538.99,3282.3,4541.14,58.05
TXN-1491,2026-04-18,Electronics,Ultra-Wide Monitor 34,Austin,South,Enterprise,Wire Transfer,Fiona Gallagher,25,631.98,374.29,15799.5,9357.25,1701.73,193.55,883.52,12136.05,3663.45,23.19
TXN-1492,2024-08-07,Services,Annual IT Maintenance Plan,Seattle,West,Enterprise,Direct Invoice,Alice Smith,18,1744.07,615.55,31393.26,11079.9,3440.07,103.93,2737.23,17361.13,14032.13,44.7
TXN-1493,2024-05-04,Office Supplies,Mesh Office Chair,Seattle,West,SMB,Wire Transfer,Bob Jones,2,328.21,164.95,656.42,329.9,74.72,19.94,114.48,539.04,117.38,17.88
TXN-1494,2024-07-27,Office Supplies,Ergonomic Executive Desk,Houston,South,Enterprise,Wire Transfer,Alice Smith,19,889.29,462.36,16896.51,8784.84,1308.1,213.03,950.71,11256.68,5639.83,33.38
TXN-1495,2025-06-19,Software,Data Analytics Suite,Los Angeles,West,SMB,Direct Invoice,Charlie Davis,1,1440.81,311.85,1440.81,311.85,152.6,8.51,205.63,678.59,762.22,52.9
TXN-1496,2025-08-02,Office Supplies,Ergonomic Executive Desk,Miami,East,Enterprise,PayPal,Bob Jones,6,822.1,443.45,4932.6,2660.7,518.75,45.14,598.6,3823.19,1109.41,22.49
TXN-1497,2025-06-21,Electronics,Laptop Pro 15,Boston,East,Government,PayPal,Diana Prince,29,1190.95,783.43,34537.55,22719.47,3942.31,232.46,2220.35,29114.59,5422.96,15.7
TXN-1498,2024-11-05,Hardware,Rack Server Blade X,Phoenix,West,Enterprise,Wire Transfer,Charlie Davis,5,2998.9,2083.93,14994.5,10419.65,1442.31,61.68,1684.12,13607.76,1386.74,9.25
TXN-1499,2024-03-08,Hardware,Rack Server Blade X,Boston,East,SMB,Credit Card,Bob Jones,6,3061.45,2040.84,18368.7,12245.04,1182.49,31.06,1080.91,14539.5,3829.2,20.85
TXN-1500,2026-02-23,Hardware,NAS Storage Enclosure,Miami,East,Consumer,Wire Transfer,Alice Smith,5,740.49,456.33,3702.45,2281.65,360.48,59.28,271.68,2973.09,729.36,19.7
TXN-1501,2025-05-28,Office Supplies,Ergonomic Executive Desk,Miami,East,Consumer,Wire Transfer,Diana Prince,4,848.54,437.3,3394.16,1749.2,224.91,42.94,240.03,2257.08,1137.08,33.5
TXN-1502,2024-06-19,Electronics,Laptop Pro 15,Seattle,West,SMB,Credit Card,Diana Prince,4,1272.13,732.86,5088.52,2931.44,306.82,26.5,417.87,3682.63,1405.89,27.63
TXN-1503,2025-11-12,Services,Cybersecurity Audit,Chicago,Midwest,SMB,Credit Card,Alice Smith,4,2340.15,834.83,9360.6,3339.32,1295.36,54.74,604.79,5294.21,4066.39,43.44
TXN-1504,2026-05-23,Software,Cloud Storage Annual,Chicago,Midwest,Consumer,Credit Card,Alice Smith,6,372.91,79.31,2237.46,475.86,255.77,44.21,191.22,967.06,1270.4,56.78
TXN-1505,2026-06-19,Services,Cybersecurity Audit,San Francisco,West,Enterprise,Credit Card,Fiona Gallagher,7,2059.25,781.74,14414.75,5472.18,1805.83,61.48,850.47,8189.96,6224.79,43.18
TXN-1506,2024-03-02,Office Supplies,Mesh Office Chair,Chicago,Midwest,SMB,Credit Card,Diana Prince,3,336.43,156.5,1009.29,469.5,66.21,16.7,113.82,666.23,343.06,33.99
TXN-1507,2024-05-09,Software,Enterprise ERP License,Houston,South,SMB,Direct Invoice,Bob Jones,3,2444.32,512.64,7332.96,1537.92,733.32,18.83,703.51,2993.58,4339.38,59.18
TXN-1508,2025-05-29,Software,Enterprise ERP License,Los Angeles,West,SMB,PayPal,Diana Prince,2,2656.41,515.68,5312.82,1031.36,622.64,14.98,633.41,2302.39,3010.43,56.66
TXN-1509,2024-04-09,Hardware,Gigabit Switch 24-Port,Austin,South,Enterprise,Wire Transfer,Bob Jones,15,466.99,255.32,7004.85,3829.8,703.87,99.38,891.94,5524.99,1479.86,21.13
TXN-1510,2024-10-07,Office Supplies,Ergonomic Executive Desk,Los Angeles,West,SMB,PayPal,Bob Jones,3,843.93,450.81,2531.79,1352.43,153.42,27.68,300.41,1833.94,697.85,27.56
TXN-1511,2025-08-31,Software,Security Firewall Pro,Los Angeles,West,Enterprise,Direct Invoice,Evan Wright,9,860.64,222.15,7745.76,1999.35,922.63,47.63,703.92,3673.53,4072.23,52.57
TXN-1512,2024-01-18,Software,Enterprise ERP License,Seattle,West,SMB,PayPal,Alice Smith,2,2476.6,481.53,4953.2,963.06,412.5,27.38,581.3,1984.24,2968.96,59.94
TXN-1513,2025-10-19,Office Supplies,Ergonomic Executive Desk,Los Angeles,West,SMB,Credit Card,Fiona Gallagher,5,816.05,464.93,4080.25,2324.65,396.01,49.34,529.26,3299.26,780.99,19.14
TXN-1514,2025-07-16,Software,Enterprise ERP License,Houston,South,SMB,Credit Card,Charlie Davis,1,2365.83,495.32,2365.83,495.32,317.32,12.1,238.7,1063.44,1302.39,55.05
TXN-1515,2025-09-23,Office Supplies,Mesh Office Chair,Phoenix,West,Enterprise,Credit Card,Charlie Davis,7,316.41,156.9,2214.87,1098.3,303.39,102.51,204.4,1708.6,506.27,22.86
TXN-1516,2024-05-08,Office Supplies,High-Speed Paper Shredder,Boston,East,Enterprise,Credit Card,Bob Jones,9,172.75,94.39,1554.75,849.51,141.72,110.94,184.98,1287.15,267.6,17.21
TXN-1517,2025-05-10,Hardware,NAS Storage Enclosure,Seattle,West,Government,Direct Invoice,Bob Jones,26,838.11,472.4,21790.86,12282.4,1897.56,131.84,2196.7,16508.5,5282.36,24.24
TXN-1518,2026-03-04,Services,Cybersecurity Audit,Seattle,West,Consumer,Credit Card,Alice Smith,5,2243.14,784.71,11215.7,3923.55,1003.78,63.49,1241.47,6232.29,4983.41,44.43
TXN-1519,2024-12-27,Office Supplies,Mesh Office Chair,Phoenix,West,Consumer,Direct Invoice,Diana Prince,5,328.82,163.03,1644.1,815.15,143.56,35.78,208.88,1203.37,440.73,26.81
TXN-1520,2024-10-28,Services,Annual IT Maintenance Plan,Houston,South,Government,PayPal,Charlie Davis,26,1764.58,627.9,45879.08,16325.4,3756.73,233.91,5502.63,25818.67,20060.41,43.72
TXN-1521,2025-06-06,Electronics,Smart Display 10,Los Angeles,West,SMB,PayPal,Bob Jones,7,355.56,196.83,2488.92,1377.81,339.15,98.22,317.88,2133.06,355.86,14.3
TXN-1522,2025-10-21,Software,Enterprise ERP License,Boston,East,Consumer,Wire Transfer,Fiona Gallagher,1,2359.75,507.41,2359.75,507.41,174.13,13.72,248.7,943.96,1415.79,60.0
TXN-1523,2025-01-05,Office Supplies,High-Speed Paper Shredder,Houston,South,SMB,PayPal,Evan Wright,1,188.75,92.86,188.75,92.86,26.11,10.02,80.66,209.65,-20.9,-11.07
TXN-1524,2024-07-18,Software,Security Firewall Pro,Boston,East,Enterprise,Credit Card,Evan Wright,14,898.44,211.18,12578.16,2956.52,845.98,106.78,1426.85,5336.13,7242.03,57.58
TXN-1525,2025-05-12,Software,Enterprise ERP License,Boston,East,SMB,Credit Card,Evan Wright,6,2428.02,513.16,14568.12,3078.96,1809.07,53.11,1177.22,6118.36,8449.76,58.0
TXN-1526,2024-11-06,Office Supplies,High-Speed Paper Shredder,Seattle,West,SMB,PayPal,Evan Wright,6,182.34,86.21,1094.04,517.26,82.42,58.47,123.91,782.06,311.98,28.52
TXN-1527,2025-08-27,Hardware,Gigabit Switch 24-Port,Miami,East,Consumer,Direct Invoice,Evan Wright,2,449.3,269.02,898.6,538.04,113.72,18.07,115.41,785.24,113.36,12.62
TXN-1528,2024-01-17,Office Supplies,Standing Desk Converter,Austin,South,Consumer,Credit Card,Bob Jones,4,282.57,146.7,1130.28,586.8,137.73,24.25,148.34,897.12,233.16,20.63
TXN-1529,2024-08-09,Electronics,Ultra-Wide Monitor 34,Phoenix,West,Enterprise,Wire Transfer,Fiona Gallagher,16,629.04,386.55,10064.64,6184.8,868.59,124.5,683.02,7860.91,2203.73,21.9
TXN-1530,2024-10-09,Hardware,Rack Server Blade X,Boston,East,Enterprise,Credit Card,Evan Wright,10,3158.49,2157.93,31584.9,21579.3,2751.0,106.37,2096.96,26533.63,5051.27,15.99
TXN-1531,2025-04-07,Services,Cloud Migration Consulting,San Francisco,West,Enterprise,Wire Transfer,Fiona Gallagher,28,3325.83,1173.82,93123.24,32866.96,7580.43,285.38,6211.35,46944.12,46179.12,49.59
TXN-1532,2024-01-24,Services,Cybersecurity Audit,Austin,South,SMB,PayPal,Diana Prince,2,2068.78,833.18,4137.56,1666.36,411.62,19.07,281.62,2378.67,1758.89,42.51
TXN-1533,2024-03-26,Office Supplies,Mesh Office Chair,Houston,South,Enterprise,PayPal,Charlie Davis,21,334.68,160.16,7028.28,3363.36,590.41,136.77,534.03,4624.57,2403.71,34.2
TXN-1534,2025-04-07,Services,Cloud Migration Consulting,Seattle,West,Enterprise,Direct Invoice,Diana Prince,8,3611.66,1153.44,28893.28,9227.52,3697.1,82.63,2476.79,15484.04,13409.24,46.41
TXN-1535,2025-10-09,Services,Cybersecurity Audit,Houston,South,Consumer,Wire Transfer,Bob Jones,6,2195.56,810.01,13173.36,4860.06,1787.56,64.79,1179.84,7892.25,5281.11,40.09
TXN-1536,2024-03-18,Hardware,NAS Storage Enclosure,Phoenix,West,Enterprise,Wire Transfer,Charlie Davis,19,734.58,496.13,13957.02,9426.47,1010.25,152.22,983.44,11572.38,2384.64,17.09
TXN-1537,2024-09-16,Hardware,Gigabit Switch 24-Port,Los Angeles,West,SMB,PayPal,Charlie Davis,5,460.77,254.87,2303.85,1274.35,223.01,38.97,204.34,1740.67,563.18,24.45
TXN-1538,2025-06-01,Office Supplies,High-Speed Paper Shredder,Chicago,Midwest,SMB,Wire Transfer,Bob Jones,7,182.69,87.39,1278.83,611.73,88.63,102.91,134.07,937.34,341.49,26.7
TXN-1539,2024-11-21,Office Supplies,High-Speed Paper Shredder,Austin,South,Enterprise,Direct Invoice,Evan Wright,28,184.11,92.54,5155.08,2591.12,695.93,333.74,348.6,3969.39,1185.69,23.0
TXN-1540,2025-07-09,Hardware,Rack Server Blade X,Los Angeles,West,SMB,PayPal,Evan Wright,2,3211.12,2050.16,6422.24,4100.32,779.55,28.53,577.49,5485.89,936.35,14.58
TXN-1541,2026-01-01,Software,Cloud Storage Annual,Houston,South,SMB,PayPal,Diana Prince,5,374.71,78.14,1873.55,390.7,190.38,53.29,162.52,796.89,1076.66,57.47
TXN-1542,2024-01-07,Hardware,NAS Storage Enclosure,Phoenix,West,Enterprise,Wire Transfer,Evan Wright,22,836.9,459.38,18411.8,10106.36,1627.5,220.7,1576.58,13531.14,4880.66,26.51
TXN-1543,2026-05-25,Software,Cloud Storage Annual,Chicago,Midwest,Enterprise,Direct Invoice,Charlie Davis,12,423.48,83.15,5081.76,997.8,678.84,71.38,512.08,2260.1,2821.66,55.53
TXN-1544,2024-10-30,Office Supplies,Mesh Office Chair,San Francisco,West,Enterprise,Wire Transfer,Alice Smith,24,299.08,160.91,7177.92,3861.84,942.82,188.92,550.51,5544.09,1633.83,22.76
TXN-1545,2024-11-19,Office Supplies,Standing Desk Converter,Houston,South,SMB,Wire Transfer,Alice Smith,2,278.79,140.28,557.58,280.56,41.96,19.24,86.18,427.94,129.64,23.25
TXN-1546,2026-02-12,Office Supplies,Standing Desk Converter,Los Angeles,West,Consumer,PayPal,Fiona Gallagher,2,299.19,133.92,598.38,267.84,62.2,21.82,92.6,444.46,153.92,25.72
TXN-1547,2025-03-19,Electronics,Wireless Noise-Canceling Headset,Austin,South,Enterprise,Direct Invoice,Evan Wright,23,250.36,114.75,5758.28,2639.25,522.37,217.22,371.15,3749.99,2008.29,34.88
TXN-1548,2026-02-14,Electronics,Smart Display 10,Boston,East,Enterprise,PayPal,Charlie Davis,22,375.3,196.39,8256.6,4320.58,1068.8,303.88,640.22,6333.48,1923.12,23.29
TXN-1549,2024-05-31,Software,Cloud Storage Annual,Austin,South,Consumer,Direct Invoice,Charlie Davis,3,417.79,79.06,1253.37,237.18,119.63,26.29,146.45,529.55,723.82,57.75
TXN-1550,2026-01-17,Electronics,Laptop Pro 15,Chicago,Midwest,SMB,Credit Card,Alice Smith,1,1283.22,766.77,1283.22,766.77,136.25,11.48,123.88,1038.38,244.84,19.08
TXN-1551,2024-04-30,Services,Annual IT Maintenance Plan,Chicago,Midwest,SMB,Wire Transfer,Bob Jones,1,1929.81,594.52,1929.81,594.52,187.84,5.53,164.6,952.49,977.32,50.64
TXN-1552,2025-09-21,Hardware,NAS Storage Enclosure,Houston,South,Enterprise,PayPal,Alice Smith,28,812.75,499.21,22757.0,13977.88,2575.76,169.46,2266.5,18989.6,3767.4,16.55
TXN-1553,2026-05-04,Hardware,NAS Storage Enclosure,Austin,South,SMB,Direct Invoice,Alice Smith,2,806.18,456.35,1612.36,912.7,163.58,10.75,220.11,1307.14,305.22,18.93
TXN-1554,2024-08-27,Software,Security Firewall Pro,San Francisco,West,SMB,Credit Card,Evan Wright,7,810.43,227.67,5673.01,1593.69,751.57,72.91,569.02,2987.19,2685.82,47.34
TXN-1555,2025-10-16,Electronics,Ultra-Wide Monitor 34,Seattle,West,SMB,Credit Card,Fiona Gallagher,3,652.68,388.29,1958.04,1164.87,208.56,43.43,131.64,1548.5,409.54,20.92
TXN-1556,2025-10-14,Hardware,NAS Storage Enclosure,San Francisco,West,SMB,PayPal,Fiona Gallagher,3,841.38,468.77,2524.14,1406.31,319.7,27.8,304.47,2058.28,465.86,18.46
TXN-1557,2024-10-15,Electronics,Smart Display 10,Los Angeles,West,SMB,Wire Transfer,Evan Wright,1,352.73,205.93,352.73,205.93,37.62,14.6,85.3,343.45,9.28,2.63
TXN-1558,2026-06-22,Services,Annual IT Maintenance Plan,San Francisco,West,SMB,PayPal,Diana Prince,4,1902.69,593.76,7610.76,2375.04,577.9,36.99,660.87,3650.8,3959.96,52.03
TXN-1559,2025-02-05,Software,Security Firewall Pro,Chicago,Midwest,Enterprise,Wire Transfer,Fiona Gallagher,29,803.34,229.85,23296.86,6665.65,2827.03,222.8,2191.6,11907.08,11389.78,48.89
TXN-1560,2025-01-28,Electronics,Ultra-Wide Monitor 34,Houston,South,Consumer,PayPal,Diana Prince,5,637.38,397.27,3186.9,1986.35,414.09,60.4,353.69,2814.53,372.37,11.68
