Transaction_ID,Date,Product_Category,Product_Name,City,Region,Customer_Segment,Payment_Method,Sales_Rep,Units_Sold,Unit_Price,Unit_Cost,Revenue,COGS,Marketing_Expense,Shipping_Expense,Operating_Expense,Total_Expense,Net_Profit,Profit_Margin_Pct,Year,Month,Month_Name,Year_Month,Quarter,Day_of_Week,Gross_Profit,Employee_Cost,Rent_Admin_Cost,Discount_Amount,Net_Revenue,GST_Rate_Pct,GST_Amount,Depreciation,Interest_Expense,Other_Income,Total_Operating_Expense,EBITDA,EBIT,EBT,Tax_Rate_Pct,Tax_Amount,PAT,PAT_Margin_Pct,EBITDA_Margin_Pct,EBIT_Margin_Pct,EBT_Margin_Pct,Gross_Margin_Pct,Expense_Ratio_Pct,Marketing_Ratio_Pct,Revenue_Per_Unit,Expense_Per_Unit,Profit_Per_Unit,Profitability_Tier
TXN-1214,2024-08-01,Electronics,Ultra-Wide Monitor 34,Seattle,West,SMB,PayPal,Evan Wright,4,686.67,388.01,2746.68,1552.04,364.09,25.29,122.92,2064.34,264.22,9.73,2024,8,Aug,2024-08,2024Q3,Thursday,1164.04,223.07,122.92,30.6,2716.08,18.0,488.89,61.55,44.33,15.96,735.37,428.67,367.12,338.75,22.0,74.53,264.22,9.73,15.78,13.52,12.47,42.86,75.16,13.26,679.02,516.08,66.06,Moderate Margin (5-20%)
TXN-1456,2024-08-02,Software,Enterprise ERP License,Los Angeles,West,Enterprise,Wire Transfer,Charlie Davis,15,2500.78,520.5,37511.7,7807.5,4403.16,162.31,1616.94,13989.91,13995.91,38.41,2024,8,Aug,2024-08,2024Q3,Friday,28626.15,3549.78,1616.94,1078.05,36433.65,18.0,6558.06,752.47,381.19,183.18,9732.19,18893.96,18141.49,17943.48,22.0,3947.57,13995.91,38.41,51.86,49.79,49.25,78.57,37.29,11.74,2428.91,932.66,933.06,High Margin (>=20%)
TXN-1808,2024-08-02,Services,Cybersecurity Audit,Miami,East,Enterprise,Direct Invoice,Alice Smith,23,2128.35,782.41,48952.05,17995.43,3508.95,181.51,1468.56,23154.45,13693.06,28.71,2024,8,Aug,2024-08,2024Q3,Friday,29706.67,5692.07,1468.56,1249.95,47702.1,18.0,8586.38,1100.62,559.3,359.55,10851.09,18855.58,17754.96,17555.21,22.0,3862.15,13693.06,28.71,39.53,37.22,36.8,62.28,47.3,7.17,2074.0,1006.72,595.35,High Margin (>=20%)
TXN-2100,2024-08-03,Services,Annual IT Maintenance Plan,San Francisco,West,SMB,Wire Transfer,Diana Prince,5,1670.99,584.46,8354.95,2922.3,958.53,29.26,252.87,4162.96,2349.0,28.59,2024,8,Aug,2024-08,2024Q3,Saturday,5292.48,731.11,252.87,140.17,8214.78,18.0,1478.66,186.94,165.66,43.43,1971.77,3320.71,3133.77,3011.54,22.0,662.54,2349.0,28.59,40.42,38.15,36.66,64.43,49.83,11.47,1642.96,832.59,469.8,High Margin (>=20%)
TXN-1996,2024-08-04,Electronics,Smart Display 10,Boston,East,Enterprise,Wire Transfer,Evan Wright,26,352.52,194.48,9165.52,5056.48,875.43,255.9,426.24,6614.05,1073.89,11.94,2024,8,Aug,2024-08,2024Q3,Sunday,3935.43,683.56,426.24,173.61,8991.91,18.0,1618.54,228.79,150.79,62.06,2241.13,1694.3,1465.51,1376.78,22.0,302.89,1073.89,11.94,18.84,16.3,15.31,43.77,72.16,9.55,345.84,254.39,41.3,Moderate Margin (5-20%)
TXN-1124,2024-08-04,Software,Enterprise ERP License,San Francisco,West,SMB,Direct Invoice,Charlie Davis,2,2437.06,501.61,4874.12,1003.22,341.48,12.65,147.63,1504.98,2198.15,45.76,2024,8,Aug,2024-08,2024Q3,Sunday,3800.79,368.01,147.63,70.11,4804.01,18.0,864.72,90.6,57.79,35.51,869.77,2931.02,2840.42,2818.14,22.0,619.99,2198.15,45.76,61.01,59.13,58.66,79.12,30.88,7.01,2402.0,752.49,1099.08,High Margin (>=20%)
TXN-1965,2024-08-05,Software,Cloud Storage Annual,Chicago,Midwest,Enterprise,PayPal,Alice Smith,11,376.4,82.55,4140.4,908.05,578.38,91.25,149.88,1727.56,1451.48,35.75,2024,8,Aug,2024-08,2024Q3,Monday,3151.92,349.59,149.88,80.43,4059.97,18.0,730.79,100.99,50.97,30.01,1169.1,1982.82,1881.83,1860.87,22.0,409.39,1451.48,35.75,48.84,46.35,45.83,77.63,41.72,13.97,369.09,157.05,131.95,High Margin (>=20%)
TXN-1095,2024-08-05,Electronics,Laptop Pro 15,Seattle,West,Consumer,Wire Transfer,Evan Wright,5,1224.92,728.72,6124.6,3643.6,621.41,54.86,226.78,4546.65,448.28,7.51,2024,8,Aug,2024-08,2024Q3,Monday,2321.69,664.82,226.78,159.31,5965.29,18.0,1073.75,123.18,82.38,26.46,1567.87,753.82,630.64,574.72,22.0,126.44,448.28,7.51,12.64,10.57,9.63,38.92,74.24,10.15,1193.06,909.33,89.66,Moderate Margin (5-20%)
TXN-1815,2024-08-05,Office Supplies,Standing Desk Converter,Chicago,Midwest,Consumer,Credit Card,Evan Wright,6,295.96,134.57,1775.76,807.42,155.95,82.59,55.42,1101.38,302.99,17.42,2024,8,Aug,2024-08,2024Q3,Monday,931.67,201.54,55.42,36.67,1739.09,18.0,313.04,30.71,25.05,8.04,495.5,436.17,405.46,388.45,22.0,85.46,302.99,17.42,25.08,23.31,22.34,53.57,62.02,8.78,289.85,183.56,50.5,Moderate Margin (5-20%)
TXN-1127,2024-08-07,Software,Cloud Storage Annual,Austin,South,Enterprise,Credit Card,Alice Smith,29,423.73,82.26,12288.17,2385.54,1294.7,359.15,565.73,4605.12,4579.23,37.78,2024,8,Aug,2024-08,2024Q3,Wednesday,9734.99,1362.77,565.73,167.64,12120.53,18.0,2181.7,210.21,130.48,58.86,3582.35,6152.64,5942.43,5870.81,22.0,1291.58,4579.23,37.78,50.76,49.03,48.44,80.32,37.48,10.54,417.95,158.8,157.9,High Margin (>=20%)
TXN-1492,2024-08-07,Services,Annual IT Maintenance Plan,Seattle,West,Enterprise,Direct Invoice,Alice Smith,18,1744.07,615.55,31393.26,11079.9,3440.07,103.93,1094.89,15718.79,8472.23,27.54,2024,8,Aug,2024-08,2024Q3,Wednesday,19683.88,3170.93,1094.89,629.48,30763.78,18.0,5537.48,688.65,421.08,97.5,7809.82,11874.06,11185.41,10861.83,22.0,2389.6,8472.23,27.54,38.6,36.36,35.31,63.98,50.07,10.96,1709.1,873.27,470.68,High Margin (>=20%)
TXN-2129,2024-08-07,Services,Annual IT Maintenance Plan,Austin,South,Enterprise,Credit Card,Alice Smith,8,1704.5,613.67,13636.0,4909.36,1018.6,80.92,409.08,6417.96,4058.32,30.45,2024,8,Aug,2024-08,2024Q3,Wednesday,8416.72,1208.62,409.08,309.92,13326.08,18.0,2398.69,336.5,237.58,77.55,2717.22,5699.5,5363.0,5202.97,22.0,1144.65,4058.32,30.45,42.77,40.24,39.04,63.16,47.07,7.47,1665.76,802.24,507.29,High Margin (>=20%)
TXN-1183,2024-08-07,Electronics,Wireless Noise-Canceling Headset,Los Angeles,West,Consumer,Direct Invoice,Charlie Davis,5,247.61,121.38,1238.05,606.9,82.55,69.12,72.74,831.31,153.31,12.76,2024,8,Aug,2024-08,2024Q3,Wednesday,594.77,143.9,72.74,36.38,1201.67,18.0,216.3,24.8,12.51,7.4,368.31,226.46,201.66,196.55,22.0,43.24,153.31,12.76,18.85,16.78,16.36,49.5,67.15,6.67,240.33,166.26,30.66,Moderate Margin (5-20%)
TXN-1687,2024-08-08,Software,Security Firewall Pro,Chicago,Midwest,Enterprise,Credit Card,Diana Prince,10,789.35,219.06,7893.5,2190.6,820.69,138.78,236.8,3386.87,2633.39,33.7,2024,8,Aug,2024-08,2024Q3,Thursday,5622.49,778.15,236.8,80.41,7813.09,18.0,1406.36,150.62,147.76,26.45,1974.42,3648.07,3497.45,3376.14,22.0,742.75,2633.39,33.7,46.69,44.76,43.21,71.96,42.91,10.4,781.31,338.69,263.34,High Margin (>=20%)
TXN-2007,2024-08-08,Software,Data Analytics Suite,Austin,South,Enterprise,PayPal,Evan Wright,14,1380.94,299.86,19333.16,4198.04,1315.01,175.61,579.99,6268.65,7804.64,41.01,2024,8,Aug,2024-08,2024Q3,Thursday,14833.51,2022.52,579.99,301.61,19031.55,18.0,3425.68,455.88,356.91,78.36,4093.13,10740.38,10284.5,10005.95,22.0,2201.31,7804.64,41.01,56.43,54.04,52.58,77.94,32.42,6.8,1359.4,447.76,557.47,High Margin (>=20%)
TXN-1746,2024-08-08,Hardware,NAS Storage Enclosure,New York,East,SMB,Wire Transfer,Bob Jones,4,787.86,473.12,3151.44,1892.48,261.75,30.28,139.7,2324.21,239.44,7.76,2024,8,Aug,2024-08,2024Q3,Thursday,1194.84,362.35,139.7,64.12,3087.32,18.0,555.72,58.88,42.64,7.73,794.08,400.76,341.88,306.97,22.0,67.53,239.44,7.76,12.98,11.07,9.94,38.7,73.75,8.31,771.83,581.05,59.86,Moderate Margin (5-20%)
TXN-1766,2024-08-09,Hardware,Gigabit Switch 24-Port,Houston,South,SMB,PayPal,Evan Wright,2,466.72,249.28,933.44,498.56,105.9,27.92,31.56,663.94,97.58,10.69,2024,8,Aug,2024-08,2024Q3,Friday,414.57,91.94,31.56,20.31,913.13,18.0,164.36,18.59,15.56,2.0,257.32,157.25,138.66,125.1,22.0,27.52,97.58,10.69,17.22,15.19,13.7,45.4,71.13,11.35,456.56,331.97,48.79,Moderate Margin (5-20%)
TXN-1529,2024-08-09,Electronics,Ultra-Wide Monitor 34,Phoenix,West,Enterprise,Wire Transfer,Fiona Gallagher,16,629.04,386.55,10064.64,6184.8,868.59,124.5,301.94,7479.83,995.9,10.16,2024,8,Aug,2024-08,2024Q3,Friday,3615.35,732.89,301.94,264.49,9800.15,18.0,1764.03,226.88,130.42,46.67,2027.92,1587.43,1360.55,1276.8,22.0,280.9,995.9,10.16,16.2,13.88,13.03,36.89,74.32,8.63,612.51,467.49,62.24,Moderate Margin (5-20%)
TXN-1161,2024-08-09,Electronics,Ultra-Wide Monitor 34,San Francisco,West,SMB,Credit Card,Evan Wright,6,645.9,393.0,3875.4,2358.0,458.38,76.59,160.97,3053.94,200.9,5.33,2024,8,Aug,2024-08,2024Q3,Friday,1407.93,342.54,160.97,109.47,3765.93,18.0,677.87,88.92,43.4,20.44,1038.48,369.45,280.53,257.57,22.0,56.67,200.9,5.33,9.81,7.45,6.84,37.39,78.8,11.83,627.66,508.99,33.48,Moderate Margin (5-20%)
TXN-1113,2024-08-10,Electronics,Smart Display 10,Los Angeles,West,Government,Direct Invoice,Fiona Gallagher,29,341.01,206.3,9889.29,5982.7,656.74,404.5,377.03,7420.97,623.42,6.44,2024,8,Aug,2024-08,2024Q3,Saturday,3699.39,1151.95,377.03,207.2,9682.09,18.0,1742.78,192.67,168.74,51.5,2590.22,1109.17,916.5,799.26,22.0,175.84,623.42,6.44,11.46,9.47,8.26,38.21,75.04,6.64,333.87,255.9,21.5,Moderate Margin (5-20%)
TXN-1767,2024-08-11,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,SMB,Credit Card,Bob Jones,5,469.03,259.81,2345.15,1299.05,204.31,32.35,109.23,1644.94,270.5,11.69,2024,8,Aug,2024-08,2024Q3,Sunday,1014.0,253.56,109.23,32.1,2313.05,18.0,416.35,56.92,25.33,14.49,599.45,414.55,357.63,346.79,22.0,76.29,270.5,11.69,17.92,15.46,14.99,43.84,70.14,8.71,462.61,328.99,54.1,Moderate Margin (5-20%)
TXN-1879,2024-08-12,Software,Cloud Storage Annual,San Francisco,West,Enterprise,Direct Invoice,Fiona Gallagher,26,407.19,81.73,10586.94,2124.98,988.18,326.9,317.61,3757.67,4261.12,41.48,2024,8,Aug,2024-08,2024Q3,Monday,8147.53,755.43,317.61,314.43,10272.51,18.0,1849.05,194.13,168.73,66.42,2388.12,5759.41,5565.28,5462.97,22.0,1201.85,4261.12,41.48,56.07,54.18,53.18,79.31,35.49,9.33,395.1,144.53,163.89,High Margin (>=20%)
TXN-1454,2024-08-13,Electronics,Smart Display 10,Chicago,Midwest,SMB,PayPal,Evan Wright,2,363.57,194.57,727.14,389.14,47.03,16.0,36.23,488.4,89.93,12.58,2024,8,Aug,2024-08,2024Q3,Tuesday,325.49,83.85,36.23,12.51,714.63,18.0,128.63,17.58,11.32,1.82,183.11,142.38,124.8,115.3,22.0,25.37,89.93,12.58,19.92,17.46,16.13,45.55,67.17,6.47,357.32,244.2,44.96,Moderate Margin (5-20%)
TXN-1755,2024-08-13,Software,Enterprise ERP License,Chicago,Midwest,SMB,PayPal,Bob Jones,2,2652.17,496.69,5304.34,993.38,493.13,10.71,201.35,1698.57,2254.96,43.82,2024,8,Aug,2024-08,2024Q3,Tuesday,4152.01,408.24,201.35,158.95,5145.39,18.0,926.17,103.04,81.75,37.18,1113.43,3038.58,2935.54,2890.97,22.0,636.01,2254.96,43.82,59.05,57.05,56.19,80.69,32.02,9.3,2572.7,849.28,1127.48,High Margin (>=20%)
TXN-1230,2024-08-14,Hardware,Rack Server Blade X,Phoenix,West,Consumer,Wire Transfer,Evan Wright,5,3156.89,2146.13,15784.45,10730.65,1415.75,68.49,662.09,12876.98,331.46,2.16,2024,8,Aug,2024-08,2024Q3,Wednesday,4621.96,1603.02,662.09,431.84,15352.61,18.0,2763.47,297.95,192.77,43.06,3749.35,872.61,574.66,424.95,22.0,93.49,331.46,2.16,5.68,3.74,2.77,30.11,81.58,8.97,3070.52,2575.4,66.29,Low Margin (0-5%)
TXN-1866,2024-08-14,Hardware,Gigabit Switch 24-Port,New York,East,Consumer,PayPal,Diana Prince,4,454.88,272.52,1819.52,1090.08,239.91,58.11,82.95,1471.05,63.65,3.59,2024,8,Aug,2024-08,2024Q3,Wednesday,682.63,178.28,82.95,46.81,1772.71,18.0,319.09,28.55,25.4,12.17,559.25,123.38,94.83,81.6,22.0,17.95,63.65,3.59,6.96,5.35,4.6,38.51,80.85,13.19,443.18,367.76,15.91,Low Margin (0-5%)
TXN-2038,2024-08-16,Hardware,NAS Storage Enclosure,Boston,East,SMB,Wire Transfer,Evan Wright,1,739.66,460.92,739.66,460.92,88.01,9.5,50.05,608.48,14.0,1.92,2024,8,Aug,2024-08,2024Q3,Friday,268.6,78.58,50.05,10.14,729.52,18.0,131.31,15.51,12.3,3.3,226.14,42.46,26.95,17.95,22.0,3.95,14.0,1.92,5.82,3.69,2.46,36.82,82.26,11.9,729.52,608.48,14.0,Low Margin (0-5%)
TXN-1910,2024-08-17,Office Supplies,High-Speed Paper Shredder,Austin,South,Government,Direct Invoice,Fiona Gallagher,36,172.96,91.02,6226.56,3276.72,844.34,197.38,186.8,4505.24,612.81,10.14,2024,8,Aug,2024-08,2024Q3,Saturday,2765.1,554.07,186.8,184.74,6041.82,18.0,1087.53,122.3,120.89,46.34,1782.59,982.51,860.21,785.66,22.0,172.85,612.81,10.14,16.26,14.24,13.0,45.77,72.36,13.56,167.83,125.15,17.02,Moderate Margin (5-20%)
TXN-1155,2024-08-19,Services,Cybersecurity Audit,Phoenix,West,SMB,PayPal,Fiona Gallagher,1,2240.1,765.33,2240.1,765.33,227.31,6.5,111.35,1110.49,596.72,27.17,2024,8,Aug,2024-08,2024Q3,Monday,1430.57,267.2,111.35,44.2,2195.9,18.0,395.26,35.22,28.49,10.53,612.36,818.21,782.99,765.03,22.0,168.31,596.72,27.17,37.26,35.66,34.84,65.15,49.57,10.15,2195.9,1110.49,596.72,High Margin (>=20%)
TXN-1341,2024-08-20,Electronics,Wireless Noise-Canceling Headset,Seattle,West,SMB,PayPal,Evan Wright,7,249.88,125.0,1749.16,875.0,213.58,44.14,81.29,1214.01,213.39,12.5,2024,8,Aug,2024-08,2024Q3,Tuesday,831.86,165.44,81.29,42.3,1706.86,18.0,307.23,32.63,30.74,9.54,504.45,327.41,294.78,273.58,22.0,60.19,213.39,12.5,19.18,17.27,16.03,48.74,69.41,12.21,243.84,173.43,30.48,Moderate Margin (5-20%)
TXN-1810,2024-08-20,Hardware,Rack Server Blade X,Chicago,Midwest,Consumer,Wire Transfer,Diana Prince,2,3206.16,2110.26,6412.32,4220.52,660.89,21.3,328.24,5230.95,284.72,4.53,2024,8,Aug,2024-08,2024Q3,Tuesday,2065.15,485.17,328.24,126.65,6285.67,18.0,1131.42,135.34,99.69,30.5,1495.6,569.55,434.21,365.02,22.0,80.3,284.72,4.53,9.06,6.91,5.81,32.85,81.58,10.31,3142.84,2615.48,142.36,Low Margin (0-5%)
TXN-2001,2024-08-20,Hardware,Gigabit Switch 24-Port,Miami,East,SMB,Wire Transfer,Fiona Gallagher,5,436.2,270.0,2181.0,1350.0,248.85,42.05,104.98,1745.88,113.72,5.37,2024,8,Aug,2024-08,2024Q3,Tuesday,766.58,172.86,104.98,64.42,2116.58,18.0,380.98,34.18,26.14,8.28,568.74,197.84,163.66,145.8,22.0,32.08,113.72,5.37,9.35,7.73,6.89,36.22,80.05,11.41,423.32,349.18,22.74,Moderate Margin (5-20%)
TXN-2145,2024-08-21,Hardware,NAS Storage Enclosure,Chicago,Midwest,SMB,Wire Transfer,Charlie Davis,2,785.52,494.61,1571.04,989.22,161.76,28.16,56.11,1235.25,89.9,5.89,2024,8,Aug,2024-08,2024Q3,Wednesday,536.52,130.95,56.11,45.3,1525.74,18.0,274.63,37.15,19.37,12.24,376.98,159.54,122.39,115.26,22.0,25.36,89.9,5.89,10.46,8.02,7.55,35.16,78.63,10.3,762.87,617.62,44.95,Moderate Margin (5-20%)
TXN-1699,2024-08-23,Software,Cloud Storage Annual,Austin,South,SMB,Credit Card,Bob Jones,2,383.99,78.69,767.98,157.38,82.28,19.09,44.51,303.26,291.31,38.59,2024,8,Aug,2024-08,2024Q3,Friday,597.46,59.69,44.51,13.14,754.84,18.0,135.87,11.58,11.0,4.16,205.57,391.89,380.31,373.47,22.0,82.16,291.31,38.59,51.92,50.38,49.48,79.15,39.49,10.71,377.42,151.63,145.66,High Margin (>=20%)
TXN-1313,2024-08-24,Software,Security Firewall Pro,Austin,South,SMB,Wire Transfer,Fiona Gallagher,1,888.85,214.56,888.85,214.56,120.09,13.94,51.68,400.27,295.59,34.25,2024,8,Aug,2024-08,2024Q3,Saturday,648.42,63.35,51.68,25.87,862.98,18.0,155.34,16.43,8.95,4.98,249.06,399.36,382.93,378.96,22.0,83.37,295.59,34.25,46.28,44.37,43.91,75.14,45.03,13.51,862.98,400.27,295.59,High Margin (>=20%)
TXN-1639,2024-08-24,Office Supplies,Ergonomic Executive Desk,Houston,South,Enterprise,PayPal,Diana Prince,24,870.98,451.51,20903.52,10836.24,2832.91,215.11,843.93,14728.19,2492.72,12.28,2024,8,Aug,2024-08,2024Q3,Saturday,9470.24,1744.65,843.93,597.04,20306.48,18.0,3655.17,327.66,355.8,45.61,5636.6,3833.64,3505.98,3195.79,22.0,703.07,2492.72,12.28,18.88,17.27,15.74,46.64,70.46,13.55,846.1,613.67,103.86,Moderate Margin (5-20%)
TXN-1291,2024-08-24,Office Supplies,Mesh Office Chair,Seattle,West,SMB,PayPal,Alice Smith,2,330.04,158.12,660.08,316.24,83.0,23.19,42.44,464.87,89.5,13.76,2024,8,Aug,2024-08,2024Q3,Saturday,334.1,47.21,42.44,9.74,650.34,18.0,117.06,13.41,11.57,1.46,195.84,138.26,124.85,114.74,22.0,25.24,89.5,13.76,21.26,19.2,17.64,51.37,70.43,12.57,325.17,232.44,44.75,Moderate Margin (5-20%)
TXN-1317,2024-08-25,Software,Enterprise ERP License,Houston,South,Consumer,Direct Invoice,Alice Smith,3,2546.05,520.53,7638.15,1561.59,769.84,30.04,229.14,2590.61,3058.84,40.99,2024,8,Aug,2024-08,2024Q3,Sunday,5901.27,690.85,229.14,175.29,7462.86,18.0,1343.31,163.95,132.02,36.16,1719.87,4181.4,4017.45,3921.59,22.0,862.75,3058.84,40.99,56.03,53.83,52.55,79.08,33.92,10.08,2487.62,863.54,1019.61,High Margin (>=20%)
TXN-2107,2024-08-27,Electronics,Laptop Pro 15,Miami,East,SMB,Wire Transfer,Bob Jones,1,1213.38,735.45,1213.38,735.45,93.94,8.27,57.76,895.42,116.02,9.68,2024,8,Aug,2024-08,2024Q3,Tuesday,463.68,108.98,57.76,14.25,1199.13,18.0,215.84,30.01,21.66,5.68,268.95,194.73,164.72,148.74,22.0,32.72,116.02,9.68,16.24,13.74,12.4,38.67,73.8,7.74,1199.13,895.42,116.02,Moderate Margin (5-20%)
TXN-1554,2024-08-27,Software,Security Firewall Pro,San Francisco,West,SMB,Credit Card,Evan Wright,7,810.43,227.67,5673.01,1593.69,751.57,72.91,227.61,2645.78,1738.1,31.1,2024,8,Aug,2024-08,2024Q3,Tuesday,3995.22,556.22,227.61,84.1,5588.91,18.0,1006.0,111.29,76.96,29.67,1608.31,2386.91,2275.62,2228.33,22.0,490.23,1738.1,31.1,42.71,40.72,39.87,71.48,46.64,13.25,798.42,377.97,248.3,High Margin (>=20%)
TXN-1276,2024-08-29,Office Supplies,Ergonomic Executive Desk,Chicago,Midwest,SMB,Direct Invoice,Evan Wright,1,824.13,438.75,824.13,438.75,83.4,10.36,41.21,573.72,101.87,12.66,2024,8,Aug,2024-08,2024Q3,Thursday,366.14,78.35,41.21,19.24,804.89,18.0,144.88,14.73,11.7,4.21,213.32,152.82,138.09,130.6,22.0,28.73,101.87,12.66,18.99,17.16,16.23,45.49,69.62,10.12,804.89,573.72,101.87,Moderate Margin (5-20%)
TXN-1955,2024-08-30,Services,Cloud Migration Consulting,Seattle,West,Government,Wire Transfer,Diana Prince,19,3298.68,1186.73,62674.92,22547.87,5824.03,125.16,2880.78,31377.84,18205.37,29.4,2024,8,Aug,2024-08,2024Q3,Friday,39374.15,5699.56,2880.78,752.9,61922.02,18.0,11145.96,1057.9,914.13,467.63,14529.53,24844.62,23786.72,23340.22,22.0,5134.85,18205.37,29.4,40.12,38.41,37.69,63.59,50.06,9.29,3259.05,1651.47,958.18,High Margin (>=20%)
TXN-1850,2024-09-01,Software,Security Firewall Pro,Austin,South,SMB,PayPal,Evan Wright,1,908.86,216.59,908.86,216.59,62.27,9.92,51.05,339.83,341.37,38.0,2024,9,Sep,2024-09,2024Q3,Sunday,681.7,90.68,51.05,10.57,898.29,18.0,161.69,19.37,15.73,4.98,213.92,467.78,448.41,437.66,22.0,96.29,341.37,38.0,52.07,49.92,48.72,75.89,37.39,6.85,898.29,339.83,341.37,High Margin (>=20%)
TXN-2194,2024-09-01,Services,Cloud Migration Consulting,Chicago,Midwest,Government,Wire Transfer,Evan Wright,25,3623.62,1215.75,90590.5,30393.75,6157.7,356.35,3242.39,40150.19,29262.04,32.72,2024,9,Sep,2024-09,2024Q3,Sunday,59032.49,9153.79,3242.39,1164.26,89426.24,18.0,16096.72,1883.66,1175.55,452.39,18910.23,40122.26,38238.6,37515.44,22.0,8253.4,29262.04,32.72,44.87,42.76,41.95,66.01,44.32,6.8,3577.05,1606.01,1170.48,High Margin (>=20%)
TXN-1441,2024-09-02,Services,Cloud Migration Consulting,Seattle,West,Government,Wire Transfer,Fiona Gallagher,26,3569.17,1147.57,92798.42,29836.82,7977.76,304.92,2783.95,40903.45,31448.15,34.61,2024,9,Sep,2024-09,2024Q3,Monday,61031.47,6889.53,2783.95,1930.13,90868.29,18.0,16356.29,1756.17,1731.71,730.71,17956.16,43075.31,41319.14,40318.14,22.0,8869.99,31448.15,34.61,47.4,45.47,44.37,67.16,44.08,8.6,3494.93,1573.21,1209.54,High Margin (>=20%)
TXN-2098,2024-09-02,Electronics,Ultra-Wide Monitor 34,Houston,South,Enterprise,Credit Card,Diana Prince,16,664.86,382.47,10637.76,6119.52,1253.53,147.14,319.13,7839.32,1145.74,10.89,2024,9,Sep,2024-09,2024Q3,Monday,4404.05,843.81,319.13,114.19,10523.57,18.0,1894.24,253.83,160.39,42.68,2563.61,1840.44,1586.61,1468.9,22.0,323.16,1145.74,10.89,17.49,15.08,13.96,41.85,73.69,11.78,657.72,489.96,71.61,Moderate Margin (5-20%)
TXN-1930,2024-09-04,Electronics,Smart Display 10,Phoenix,West,SMB,Credit Card,Charlie Davis,5,326.12,194.45,1630.6,972.25,195.48,46.86,86.43,1301.02,95.01,5.94,2024,9,Sep,2024-09,2024Q3,Wednesday,628.1,135.17,86.43,30.25,1600.35,18.0,288.06,35.4,19.25,12.3,463.94,164.16,128.76,121.81,22.0,26.8,95.01,5.94,10.26,8.05,7.61,39.25,79.79,11.99,320.07,260.2,19.0,Moderate Margin (5-20%)
TXN-1270,2024-09-04,Hardware,Rack Server Blade X,San Francisco,West,SMB,Wire Transfer,Diana Prince,5,2990.79,2036.85,14953.95,10184.25,1946.97,61.94,448.62,12641.78,204.2,1.4,2024,9,Sep,2024-09,2024Q3,Wednesday,4386.17,1266.29,448.62,383.53,14570.42,18.0,2622.68,271.51,160.02,30.98,3723.82,662.35,390.84,261.8,22.0,57.6,204.2,1.4,4.55,2.68,1.8,30.1,84.54,13.02,2914.08,2528.36,40.84,Low Margin (0-5%)
TXN-2008,2024-09-04,Office Supplies,Standing Desk Converter,Miami,East,Government,Wire Transfer,Alice Smith,38,298.7,142.52,11350.6,5415.76,1417.48,231.41,340.52,7405.17,1585.24,14.36,2024,9,Sep,2024-09,2024Q3,Wednesday,5626.48,1276.49,340.52,308.36,11042.24,18.0,1987.6,283.5,134.26,89.54,3265.9,2360.58,2077.08,2032.36,22.0,447.12,1585.24,14.36,21.38,18.81,18.41,50.95,65.24,12.49,290.59,194.87,41.72,Moderate Margin (5-20%)
TXN-1089,2024-09-06,Services,Cybersecurity Audit,San Francisco,West,Enterprise,Direct Invoice,Bob Jones,27,2303.96,819.61,62206.92,22129.47,4005.54,257.89,2177.58,28570.48,18743.67,30.46,2024,9,Sep,2024-09,2024Q3,Friday,39414.07,7114.02,2177.58,663.38,61543.54,18.0,11077.84,1299.34,663.23,133.87,13555.03,25859.04,24559.7,24030.34,22.0,5286.67,18743.67,30.46,42.02,39.91,39.05,64.04,45.93,6.44,2279.39,1058.17,694.21,High Margin (>=20%)
TXN-1473,2024-09-08,Office Supplies,Standing Desk Converter,Phoenix,West,SMB,Wire Transfer,Bob Jones,6,301.79,136.9,1810.74,821.4,165.92,71.23,95.54,1154.09,320.67,18.21,2024,9,Sep,2024-09,2024Q3,Sunday,939.8,130.66,95.54,49.54,1761.2,18.0,317.02,43.32,28.87,6.86,463.35,476.45,433.13,411.12,22.0,90.45,320.67,18.21,27.05,24.59,23.34,53.36,63.74,9.16,293.53,192.35,53.44,Moderate Margin (5-20%)
TXN-1999,2024-09-09,Electronics,Wireless Noise-Canceling Headset,Seattle,West,Enterprise,Credit Card,Alice Smith,11,261.34,120.9,2874.74,1329.9,198.97,100.96,88.37,1718.2,538.39,19.13,2024,9,Sep,2024-09,2024Q3,Monday,1484.66,337.82,88.37,60.18,2814.56,18.0,506.62,50.28,40.4,22.38,726.12,758.54,708.26,690.24,22.0,151.85,538.39,19.13,26.95,25.16,24.52,52.75,59.77,6.92,255.87,156.2,48.94,Moderate Margin (5-20%)
TXN-1890,2024-09-09,Services,Cybersecurity Audit,New York,East,Enterprise,Direct Invoice,Bob Jones,17,2367.72,816.02,40251.24,13872.34,4032.54,113.27,1615.01,19633.16,12108.46,30.62,2024,9,Sep,2024-09,2024Q3,Monday,25670.14,3306.99,1615.01,708.76,39542.48,18.0,7117.65,685.67,629.49,236.5,9067.81,16602.33,15916.66,15523.67,22.0,3415.21,12108.46,30.62,41.99,40.25,39.26,64.92,48.78,10.02,2326.03,1154.89,712.26,High Margin (>=20%)
